"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
125,12.7059,11.8382,0.0134526,0.0603708,-0.483514,0.224865,-0.00461301,0.00184825,0.00443238,12.5616,9.04526,0.0182648,0.0789853,-0.490915,0.223266,-0.00392745,0.001454,0.00547936,12.3138,5.75354,0.0341739,0.0947892,-0.499404,0.219635,-0.00299569,0.000869649,0.00633967,12.4328,2.60738,0.0358781,0.103131,-0.499699,0.215858,-0.00209597,0.000303703,0.00668663,12.3793,-1.02709,0.0370213,0.113688,-0.500284,0.208481,-0.00119102,-0.000207104,0.00670755,12.3513,-3.87576,0.0286396,0.120365,-0.501518,0.200958,-0.000591555,-0.000440913,0.00645681,12.126,-6.96207,0.0202743,0.130032,-0.504272,0.196159,4.73818e-05,-0.000650096,0.00592428,-12.3691,-9.60632,0.0279349,0.0828456,-0.629679,0.174616,0.00270201,-0.00213514,-0.00257045,12.7423,-11.9964,0.00325586,0.153306,-0.488812,0.181597,0.000974679,-0.00087327,0.00467552,12.6366,-14.3429,-0.000946722,0.168811,-0.488224,0.17564,0.0015029,-0.000957449,0.00388743
126,13.1896,11.833,0.0119808,0.0580062,-0.475481,0.223497,-0.00451715,0.00180255,0.00435745,13.0459,9.03955,0.0196754,0.0768649,-0.483087,0.222453,-0.00387321,0.00143747,0.0054049,12.7975,5.7509,0.0372067,0.0931572,-0.491086,0.217893,-0.00298673,0.000890931,0.00628531,12.916,2.60593,0.0348702,0.102012,-0.491591,0.215671,-0.00210594,0.000337697,0.00666184,12.861,-1.02904,0.0380137,0.113047,-0.492738,0.208179,-0.00121311,-0.000174968,0.00672673,12.8329,-3.8739,0.0261384,0.120054,-0.49367,0.201283,-0.000626968,-0.000415191,0.00650364,12.6092,-6.96457,0.0209105,0.129648,-0.49646,0.19633,-1.30223e-05,-0.000617122,0.00599274,-12.8637,-9.602,0.0283937,0.0816039,-0.625774,0.174612,0.00262312,-0.00206857,-0.00273274,13.227,-12.0009,0.00250672,0.153486,-0.481183,0.182637,0.000876351,-0.000828911,0.00475252,13.1232,-14.3454,-0.000571957,0.169447,-0.480644,0.176702,0.00139228,-0.000898996,0.00396372
127,13.6732,11.8277,0.0104275,0.0556101,-0.467448,0.222163,-0.00442081,0.0017559,0.00428412,13.5301,9.03375,0.0215573,0.0747343,-0.475218,0.221577,-0.00381626,0.00141828,0.00533077,13.2807,5.7483,0.039347,0.0915402,-0.482891,0.216421,-0.00297045,0.000903447,0.00622739,13.3991,2.60444,0.0336356,0.100929,-0.483479,0.215463,-0.00211249,0.000367814,0.00663442,13.3426,-1.03099,0.0386703,0.112426,-0.485223,0.207911,-0.00123179,-0.000146088,0.0067433,13.3145,-3.87198,0.0236676,0.119705,-0.48574,0.201732,-0.000659234,-0.000392256,0.00654846,13.0922,-6.96702,0.0217104,0.129153,-0.488348,0.196698,-6.9613e-05,-0.000587895,0.00605776,-13.3584,-9.59743,0.0293444,0.0803799,-0.621674,0.174653,0.00254045,-0.00200018,-0.00289165,13.711,-12.0052,1.49768e-05,0.153762,-0.473544,0.184127,0.000777011,-0.000789089,0.00482946,13.6095,-14.3473,-0.000488084,0.170101,-0.47313,0.177899,0.00127518,-0.000845062,0.00403917
128,14.1564,11.8224,0.00865809,0.0531177,-0.459425,0.220921,-0.00432333,0.00170642,0.00421563,14.0145,9.02789,0.0253626,0.0724348,-0.467254,0.220648,-0.00375242,0.00139085,0.00525957,13.7633,5.74535,0.0394122,0.090085,-0.474903,0.215162,-0.00294617,0.000907489,0.00616749,13.8819,2.60385,0.0324047,0.0998655,-0.47544,0.215072,-0.00210433,0.000383281,0.00659979,13.8234,-1.03331,0.0378447,0.111738,-0.4776,0.207777,-0.00123583,-0.000130403,0.00675193,13.7962,-3.86963,0.0230389,0.119214,-0.477451,0.202442,-0.000679547,-0.000379864,0.00658765,13.5747,-6.96971,0.0210559,0.128742,-0.479986,0.19743,-0.000119234,-0.000566308,0.00611999,-13.8533,-9.59274,0.0304378,0.0791329,-0.61721,0.174979,0.00245522,-0.00192948,-0.00304357,14.1948,-12.0093,-0.00260403,0.154145,-0.465905,0.185811,0.000679472,-0.000752144,0.00490766,14.0955,-14.3494,-0.0010573,0.170747,-0.465603,0.179272,0.00115556,-0.000791592,0.00411379
129,14.6397,11.817,0.0077446,0.0507953,-0.451413,0.219213,-0.00422714,0.00165539,0.00414994,14.4985,9.02205,0.0281533,0.0702156,-0.45926,0.219604,-0.00368686,0.0013614,0.00518953,14.2454,5.74219,0.0383876,0.0887149,-0.467023,0.214012,-0.00291767,0.000907062,0.00610654,14.3645,2.60326,0.0310537,0.0987571,-0.467457,0.214666,-0.00209104,0.000394677,0.00656409,14.3042,-1.03572,0.0371595,0.110988,-0.469919,0.207693,-0.00123421,-0.000118896,0.00675914,14.2778,-3.86727,0.0225819,0.118725,-0.469161,0.203087,-0.000692928,-0.000371933,0.00662575,14.0569,-6.97244,0.0200085,0.128362,-0.471556,0.198251,-0.000166491,-0.000547134,0.00618144,-14.3483,-9.58808,0.0313923,0.0778881,-0.612646,0.175378,0.00236931,-0.0018582,-0.00319336,14.6784,-12.0133,-0.00533467,0.154625,-0.458266,0.187681,0.000583558,-0.000717825,0.00498701,14.5811,-14.3517,-0.00257931,0.171378,-0.458055,0.180897,0.00103228,-0.000738803,0.00418721
130,15.123,11.8116,0.00773213,0.0486517,-0.443413,0.217014,-0.00413229,0.00160273,0.00408717,14.9817,9.0162,0.0285482,0.0681856,-0.451191,0.218287,-0.00361722,0.00132717,0.00512223,14.7268,5.7389,0.0351782,0.0873816,-0.459112,0.213439,-0.00287607,0.000896579,0.00604526,14.8468,2.60273,0.0293651,0.0975319,-0.459624,0.214231,-0.00206435,0.000395403,0.00652568,14.7848,-1.03835,0.0368112,0.11009,-0.462099,0.207728,-0.00121905,-0.0001174,0.00676297,14.7593,-3.86487,0.0224085,0.118238,-0.460866,0.203616,-0.000694017,-0.000371948,0.00666198,14.5389,-6.97526,0.0193743,0.128307,-0.463205,0.198607,-0.000197454,-0.000538838,0.00624312,-14.8445,-9.58407,0.029713,0.0767524,-0.607842,0.17591,0.00228207,-0.00178638,-0.00333467,15.162,-12.0176,-0.0066566,0.154887,-0.450362,0.189723,0.000495262,-0.000686173,0.00506752,15.0664,-14.3542,-0.00438677,0.171823,-0.450328,0.183133,0.000910628,-0.000684556,0.0042593
131,15.6064,11.8067,0.00918497,0.0467542,-0.435527,0.214736,-0.00403663,0.00154873,0.00402626,15.4643,9.01053,0.0270825,0.0663156,-0.443125,0.216702,-0.00354364,0.00128979,0.00505503,15.2081,5.73554,0.0320623,0.0860165,-0.451139,0.212931,-0.00283101,0.000883439,0.00598375,15.329,2.60219,0.0279863,0.0964082,-0.451651,0.213662,-0.00202885,0.00038887,0.00648604,15.2651,-1.0411,0.0362245,0.109109,-0.454102,0.207824,-0.00119438,-0.000123203,0.00676484,15.2407,-3.86227,0.0228626,0.117625,-0.452526,0.204098,-0.000683864,-0.000379775,0.0066964,15.0208,-6.97791,0.0188874,0.128247,-0.454868,0.198995,-0.000223461,-0.000533843,0.00630481,-15.3407,-9.58016,0.0284258,0.0756914,-0.602974,0.176436,0.00219321,-0.00171475,-0.00347318,15.6457,-12.022,-0.00750868,0.155079,-0.442369,0.191811,0.00040943,-0.000655321,0.00514828,15.5515,-14.3567,-0.00633682,0.172174,-0.44251,0.185675,0.00078977,-0.000629548,0.00433069
132,16.0897,11.802,0.0111617,0.0449445,-0.427681,0.212431,-0.00394068,0.00149425,0.00396602,15.9464,9.005,0.0240734,0.0645783,-0.435061,0.214894,-0.00346679,0.00124979,0.00498791,15.6895,5.73189,0.0309459,0.0844408,-0.442829,0.212438,-0.00277409,0.000861283,0.00592116,15.8111,2.60167,0.0268856,0.0953772,-0.44355,0.212971,-0.0019853,0.000375703,0.00644528,15.7452,-1.04401,0.0354304,0.108054,-0.445953,0.207973,-0.00116139,-0.000135393,0.00676499,15.722,-3.85952,0.0237217,0.116927,-0.444157,0.204551,-0.000666221,-0.000392797,0.00672958,15.5026,-6.98008,0.0188023,0.128171,-0.446569,0.199472,-0.000236028,-0.000537793,0.00636648,-15.8369,-9.57652,0.0280306,0.0747987,-0.597964,0.176949,0.0021007,-0.00164362,-0.00360531,16.1295,-12.027,-0.00597046,0.154949,-0.433841,0.193456,0.000336245,-0.000627389,0.00522577,16.0363,-14.3596,-0.00813562,0.172417,-0.434216,0.188303,0.000679416,-0.00057183,0.00440118
133,16.5732,11.7976,0.0151361,0.0432331,-0.420004,0.210599,-0.00384207,0.00143946,0.0039056,16.4282,8.99961,0.0210155,0.062945,-0.426954,0.213262,-0.00338599,0.00120552,0.0049188,16.171,5.72853,0.030706,0.0828075,-0.434495,0.212012,-0.0027143,0.000834959,0.00585718,16.2928,2.60054,0.0257044,0.0946139,-0.435411,0.212417,-0.00193455,0.000351952,0.00640069,16.2251,-1.04688,0.0345169,0.107057,-0.437507,0.207975,-0.00112053,-0.000157226,0.00675974,16.2025,-3.85742,0.0222611,0.116358,-0.435688,0.205539,-0.000639752,-0.000415869,0.00675655,15.9843,-6.98242,0.0192474,0.127992,-0.438273,0.200143,-0.000242556,-0.000547999,0.00642533,-16.3332,-9.57278,0.0279641,0.0739774,-0.592816,0.177413,0.00200565,-0.00157261,-0.00373126,16.6132,-12.0319,-0.00459013,0.154877,-0.425292,0.194849,0.000266005,-0.000601389,0.00530172,16.521,-14.3626,-0.00992896,0.172635,-0.425848,0.190803,0.000571499,-0.000515023,0.00447161
134,17.0565,11.7931,0.0187993,0.0414849,-0.412395,0.208909,-0.003742,0.00138464,0.0038448,16.9099,8.99424,0.0181407,0.0613381,-0.418845,0.211708,-0.00330385,0.00115994,0.0048491,16.6525,5.72559,0.0318433,0.081084,-0.426122,0.21169,-0.00264998,0.000802108,0.00579103,16.7745,2.59924,0.0245385,0.093932,-0.427263,0.211901,-0.00188148,0.000324837,0.00635481,16.7048,-1.04974,0.0335727,0.106082,-0.428973,0.207932,-0.00107725,-0.000182025,0.00675277,16.6828,-3.85542,0.0204168,0.115821,-0.427192,0.206574,-0.000610891,-0.000441768,0.00678141,16.4659,-6.98495,0.0201953,0.127715,-0.429979,0.200997,-0.000243357,-0.000564132,0.0064815,-16.8297,-9.56895,0.0281657,0.0732143,-0.587557,0.177834,0.00190855,-0.0015017,-0.00385221,17.0965,-12.0365,-0.0036017,0.154956,-0.416685,0.195558,0.000203775,-0.000580677,0.00537359,17.0054,-14.3652,-0.0117767,0.172777,-0.417321,0.19268,0.000470876,-0.000463696,0.00454226
135,17.5393,11.7882,0.0213656,0.0396134,-0.405,0.207653,-0.00363735,0.00132975,0.0037828,17.3923,8.98889,0.0194801,0.0597241,-0.41094,0.210866,-0.00321457,0.00110969,0.00477749,17.134,5.72298,0.0332805,0.0795145,-0.4178,0.211096,-0.00258024,0.000762931,0.00572224,17.2566,2.59793,0.0266726,0.0933526,-0.419205,0.211029,-0.00181997,0.000285786,0.00630156,17.1843,-1.05231,0.0330026,0.10541,-0.420329,0.207848,-0.0010266,-0.000217859,0.00673569,17.1629,-3.85302,0.0191501,0.115424,-0.418623,0.207059,-0.000574444,-0.000477948,0.00679684,16.9469,-6.98782,0.0195995,0.127288,-0.421814,0.201924,-0.000236177,-0.000589163,0.0065311,-17.3263,-9.56512,0.0288229,0.0723586,-0.581685,0.178245,0.00181115,-0.00143066,-0.00396675,17.5795,-12.041,-0.00316383,0.154998,-0.408106,0.196402,0.000147202,-0.000566355,0.00544586,17.4899,-14.3676,-0.0129789,0.17289,-0.408786,0.194173,0.000370788,-0.000420168,0.00461568
136,18.0213,11.7831,0.0214663,0.037713,-0.397554,0.206642,-0.00352802,0.00127373,0.00372029,17.8743,8.98344,0.0202152,0.0581989,-0.403089,0.209951,-0.0031217,0.00105796,0.00470569,17.6153,5.72056,0.0348951,0.078034,-0.409506,0.210345,-0.00250737,0.000720098,0.00565193,17.7385,2.59675,0.0287712,0.0927653,-0.411157,0.210034,-0.00175577,0.000244161,0.00624594,17.6636,-1.05497,0.0320268,0.104807,-0.411708,0.207869,-0.000973754,-0.000256334,0.00671565,17.6429,-3.85066,0.0179224,0.115063,-0.410082,0.207315,-0.000534109,-0.000517742,0.00680855,17.4277,-6.99077,0.018507,0.126811,-0.413691,0.202873,-0.000226435,-0.000617051,0.00657861,-17.823,-9.56126,0.0294987,0.0714763,-0.575656,0.178663,0.00171369,-0.00135962,-0.00407944,18.0623,-12.0452,-0.00323535,0.155008,-0.399554,0.197366,9.57326e-05,-0.000557828,0.00551851,17.9743,-14.3696,-0.0133389,0.172962,-0.400237,0.195164,0.000271401,-0.000386866,0.00469271
137,18.5026,11.7778,0.018964,0.0357819,-0.390055,0.205891,-0.00341376,0.00121654,0.00365724,18.3559,8.97776,0.0194957,0.0568872,-0.395371,0.208862,-0.00302021,0.00100268,0.00463343,18.0959,5.71812,0.0346818,0.0766432,-0.401316,0.209919,-0.00242366,0.000670164,0.00557791,18.2202,2.59588,0.0307808,0.0921572,-0.403139,0.208687,-0.00168397,0.000195259,0.00618374,18.1423,-1.05793,0.0298375,0.104411,-0.403156,0.208207,-0.000914323,-0.000302726,0.00668676,18.1227,-3.84837,0.0167604,0.114784,-0.4016,0.207096,-0.000485753,-0.000565048,0.0068126,17.9078,-6.99393,0.0156589,0.126454,-0.405611,0.203166,-0.000200873,-0.000656357,0.00661823,-18.3206,-9.55716,0.0282271,0.0705262,-0.569529,0.179331,0.00161617,-0.00128992,-0.00418687,18.5444,-12.0495,-0.00496287,0.155094,-0.390934,0.198764,5.3116e-05,-0.000561708,0.00559798,18.4584,-14.3716,-0.0136448,0.173072,-0.391464,0.196587,0.000171454,-0.000365513,0.00477999
138,18.9836,11.772,0.0161687,0.0339871,-0.382555,0.205028,-0.00329659,0.00115684,0.0035944,18.8374,8.97205,0.0198884,0.0555068,-0.387757,0.207764,-0.0029143,0.000945352,0.00456023,18.5763,5.71561,0.0340522,0.0752627,-0.393214,0.209592,-0.00233724,0.000618583,0.00550279,18.7015,2.59494,0.0318834,0.0912731,-0.395003,0.207802,-0.00160792,0.0001426,0.00611764,18.6212,-1.06086,0.0291227,0.104172,-0.394801,0.208287,-0.000851259,-0.000354112,0.0066527,18.6023,-3.84601,0.0154804,0.114533,-0.393296,0.20688,-0.000431053,-0.000618832,0.00681059,18.3878,-6.997,0.0130099,0.126153,-0.397425,0.203439,-0.000171348,-0.00069901,0.00665636,-18.8185,-9.55286,0.0265716,0.0696528,-0.563341,0.180064,0.00151873,-0.00122111,-0.00429233,19.0263,-12.0538,-0.00723379,0.155188,-0.382275,0.200303,1.32223e-05,-0.000569609,0.00567969,18.9425,-14.3735,-0.0139278,0.1732,-0.382591,0.198205,7.11831e-05,-0.000349519,0.00487188
139,19.4645,11.766,0.0132662,0.0322411,-0.375054,0.204124,-0.00317837,0.00109625,0.00353162,19.3191,8.96632,0.0212186,0.0540686,-0.380232,0.20666,-0.00280465,0.000886301,0.00448622,19.0561,5.71251,0.0322443,0.0738656,-0.385647,0.209641,-0.00224224,0.00056228,0.00542356,19.1824,2.5939,0.0321019,0.0901216,-0.386756,0.207363,-0.00152775,8.63022e-05,0.00604777,19.1003,-1.06376,0.0299493,0.104097,-0.386653,0.208095,-0.000784405,-0.000410708,0.00661322,19.0817,-3.8436,0.0141,0.114306,-0.38513,0.206667,-0.000371489,-0.00067758,0.00680391,18.8677,-6.99975,0.0109779,0.126027,-0.388913,0.203646,-0.000129548,-0.000752027,0.00668981,-19.3169,-9.5481,0.0239817,0.068966,-0.557003,0.180956,0.00142148,-0.0011545,-0.00439297,19.5074,-12.0584,-0.01172,0.154771,-0.372979,0.202392,-1.60777e-05,-0.000595595,0.00576978,19.426,-14.3754,-0.0150778,0.173099,-0.373298,0.200521,-2.28893e-05,-0.000349677,0.00497723
140,19.9447,11.7599,0.00914383,0.0306582,-0.367589,0.203378,-0.00305998,0.0010352,0.00346939,19.7999,8.96094,0.0201712,0.0527132,-0.372727,0.205518,-0.00269336,0.000825514,0.00441026,19.5358,5.70929,0.0302297,0.0725597,-0.378187,0.209455,-0.00214581,0.00050417,0.0053429,19.6629,2.59286,0.0315472,0.0890018,-0.37845,0.207159,-0.00144436,2.48781e-05,0.00597381,19.5791,-1.06643,0.0308393,0.104165,-0.378661,0.207438,-0.000713674,-0.000474209,0.00656707,19.5608,-3.84135,0.012824,0.114052,-0.376863,0.206945,-0.000305981,-0.000745529,0.00678921,19.3477,-7.00236,0.0103451,0.125882,-0.380234,0.204054,-8.26151e-05,-0.000812629,0.00672055,-19.8155,-9.54349,0.0211836,0.0685141,-0.55036,0.181849,0.00132596,-0.00108995,-0.00448951,19.9885,-12.0629,-0.0153834,0.154305,-0.363574,0.204318,-4.12471e-05,-0.000626822,0.00586112,19.9094,-14.3774,-0.0164353,0.172959,-0.363988,0.202828,-0.000112564,-0.000353988,0.00508518
141,20.425,11.7538,0.00576083,0.0290961,-0.360109,0.202556,-0.00294202,0.000974185,0.00340701,20.2805,8.95568,0.0184571,0.051375,-0.365225,0.204387,-0.00258175,0.000764213,0.00433372,20.0152,5.70589,0.0278589,0.07141,-0.370911,0.208863,-0.00204695,0.000442961,0.00525981,20.1432,2.59179,0.0307418,0.087892,-0.370129,0.207032,-0.00135989,-3.82173e-05,0.0058985,20.0578,-1.06902,0.0317552,0.104286,-0.370727,0.206607,-0.000641495,-0.000540285,0.00651841,20.0399,-3.83912,0.0115187,0.113805,-0.368564,0.207326,-0.000238868,-0.000816225,0.00677206,19.8279,-7.00484,0.0111807,0.125716,-0.371379,0.204671,-3.02978e-05,-0.000881185,0.00674846,-20.3144,-9.539,0.0182093,0.0682657,-0.543455,0.182744,0.00123193,-0.00102716,-0.00458253,20.4699,-12.0673,-0.0169322,0.15371,-0.353888,0.205816,-5.53013e-05,-0.000671899,0.00595562,20.3924,-14.3797,-0.018383,0.172723,-0.354691,0.204943,-0.000185991,-0.000371097,0.00520037
142,20.9056,11.7479,0.00482998,0.0275938,-0.35258,0.201477,-0.00282546,0.000913258,0.00334415,20.7605,8.95083,0.0157885,0.0499296,-0.357664,0.203737,-0.00247253,0.000701605,0.00425587,20.4943,5.70243,0.0251611,0.0704147,-0.363533,0.208048,-0.00194811,0.000379354,0.00517512,20.6232,2.59127,0.0296656,0.08702,-0.362183,0.207367,-0.00127282,-0.000106644,0.00581799,20.5356,-1.07138,0.02987,0.104182,-0.362366,0.206189,-0.000565551,-0.000614387,0.0064614,20.5184,-3.83678,0.00922291,0.113787,-0.360054,0.20748,-0.000168275,-0.000898029,0.00674618,20.3079,-7.00723,0.0123954,0.12558,-0.362563,0.205629,2.64334e-05,-0.000962155,0.00677222,-20.813,-9.53454,0.0176254,0.0680234,-0.536498,0.18329,0.00114055,-0.000967905,-0.0046703,20.9516,-12.0717,-0.0159824,0.153183,-0.344095,0.207352,-5.8034e-05,-0.000726885,0.00604972,20.8753,-14.3825,-0.0199832,0.172359,-0.345392,0.207018,-0.000247968,-0.000395064,0.00531943
143,21.386,11.7423,0.00360987,0.0261256,-0.345055,0.200571,-0.00271179,0.000852091,0.00328079,21.2404,8.94591,0.0130539,0.0485355,-0.350134,0.203193,-0.0023649,0.000638654,0.00417746,20.9732,5.69897,0.0222589,0.0695168,-0.356088,0.207093,-0.0018493,0.000314234,0.00508943,21.103,2.59087,0.0282543,0.0862523,-0.354253,0.207651,-0.00118542,-0.000176056,0.00573541,21.0132,-1.07379,0.0276493,0.10404,-0.353986,0.205901,-0.000488836,-0.000690378,0.00640205,20.9968,-3.8344,0.00723516,0.113859,-0.351617,0.207639,-9.61371e-05,-0.00098325,0.00671709,20.7878,-7.00959,0.0137513,0.125455,-0.353762,0.206713,8.47772e-05,-0.00104767,0.00679446,-21.3114,-9.5301,0.0176956,0.0677797,-0.529516,0.183728,0.00104996,-0.000909751,-0.00475649,21.4336,-12.0762,-0.0128029,0.152716,-0.334207,0.208924,-5.0624e-05,-0.000790741,0.0061435,21.3581,-14.3858,-0.0211646,0.171843,-0.336089,0.209047,-0.00029645,-0.000427097,0.00544305
144,21.8661,11.737,0.00208434,0.0246935,-0.337534,0.199848,-0.00260117,0.000790671,0.0032169,21.7201,8.94082,0.0101571,0.0472673,-0.342683,0.202911,-0.00226119,0.000574867,0.00409763,21.4518,5.69551,0.0189956,0.0689237,-0.348321,0.20585,-0.00175225,0.000246826,0.00499955,21.5823,2.59087,0.02583,0.0858077,-0.346365,0.207782,-0.00109707,-0.000248461,0.0056466,21.4904,-1.07631,0.0245032,0.103777,-0.345589,0.206064,-0.00040966,-0.000772596,0.00633483,21.4752,-3.83197,0.0060123,0.11415,-0.343356,0.207814,-2.02331e-05,-0.00107689,0.00668032,21.2671,-7.01151,0.0134567,0.125672,-0.344729,0.207715,0.000153298,-0.00114937,0.0068072,-21.8102,-9.52618,0.0178648,0.0673843,-0.522179,0.183793,0.000961215,-0.000855709,-0.00483774,21.9155,-12.0805,-0.00881206,0.152437,-0.32461,0.210651,-2.19923e-05,-0.000873665,0.00623507,21.8408,-14.3892,-0.0213279,0.171485,-0.326773,0.211232,-0.00032996,-0.000475496,0.00557567
145,22.3461,11.7323,0.00143054,0.023322,-0.330274,0.199188,-0.00249456,0.000728518,0.00315278,22.1999,8.93536,0.00870241,0.0461112,-0.335153,0.202416,-0.00215989,0.000511114,0.00401618,21.9303,5.69213,0.016067,0.068361,-0.340514,0.204595,-0.00165592,0.000179054,0.0049083,22.0616,2.5903,0.0243194,0.0852499,-0.338195,0.207692,-0.00101072,-0.000321949,0.0055529,21.9678,-1.0785,0.0233596,0.103468,-0.337259,0.206242,-0.00033096,-0.00085837,0.00626233,21.9537,-3.82946,0.00605534,0.114395,-0.335004,0.207981,5.90599e-05,-0.00117643,0.00663611,21.7462,-7.01345,0.0130026,0.125902,-0.335678,0.208618,0.000226066,-0.00125482,0.00681642,-22.3093,-9.52222,0.0175568,0.0670234,-0.51492,0.184077,0.000874054,-0.000803108,-0.00491782,22.3973,-12.0848,-0.00468781,0.152218,-0.31512,0.212432,1.33428e-05,-0.000962833,0.00632615,22.3235,-14.3927,-0.0210825,0.171189,-0.317453,0.21348,-0.000357621,-0.000530331,0.00571191
146,22.8262,11.7277,0.00108962,0.0219721,-0.323109,0.198552,-0.00238939,0.000666102,0.00308858,22.6797,8.92958,0.00848431,0.0450511,-0.327557,0.201739,-0.00206068,0.000447392,0.00393334,22.4092,5.68954,0.0166051,0.0676238,-0.332845,0.203626,-0.00156336,0.000111445,0.00481113,22.5409,2.58916,0.0237321,0.0845768,-0.329737,0.207376,-0.000926421,-0.000396534,0.0054542,22.4456,-1.08029,0.0247121,0.1031,-0.329012,0.206436,-0.000252854,-0.000948578,0.00618322,22.4322,-3.8269,0.00721816,0.1146,-0.32657,0.208144,0.000141324,-0.00128117,0.00658532,22.2249,-7.01543,0.0121249,0.126154,-0.326578,0.209173,0.000313075,-0.00137227,0.00681397,-22.809,-9.51813,0.0160219,0.0667521,-0.507866,0.184934,0.000790969,-0.000754265,-0.00499484,22.8782,-12.0902,-0.00350387,0.152226,-0.306384,0.214568,7.42687e-05,-0.00108106,0.00641785,22.8059,-14.3951,-0.0208831,0.171019,-0.307782,0.215706,-0.00036548,-0.000615259,0.00586235
147,23.3061,11.723,0.00227867,0.0208016,-0.316117,0.198126,-0.0022853,0.000603534,0.00302407,23.1595,8.92308,0.00924949,0.0441258,-0.320146,0.201023,-0.00196337,0.000384722,0.00384809,22.8882,5.68701,0.0177338,0.0668893,-0.325187,0.202648,-0.0014729,4.44397e-05,0.00471215,23.0201,2.58785,0.0234991,0.0839532,-0.321258,0.207051,-0.000848145,-0.000472007,0.00535019,22.9233,-1.08226,0.0270563,0.102733,-0.320961,0.206312,-0.000177349,-0.00104381,0.00609637,22.9102,-3.82468,0.00731448,0.114539,-0.318033,0.208514,0.000227513,-0.00139299,0.00652254,22.7035,-7.01772,0.0113798,0.126369,-0.317444,0.209774,0.000408514,-0.00149613,0.00680402,-23.3089,-9.51404,0.0145729,0.0664937,-0.500836,0.185792,0.000710418,-0.000708992,-0.00506982,23.3587,-12.0955,-0.00350499,0.152231,-0.297648,0.216537,0.00014502,-0.00120833,0.00650961,23.2881,-14.3974,-0.0208465,0.170862,-0.298079,0.217817,-0.000362406,-0.000709317,0.00601609
148,23.786,11.7181,0.00310322,0.0197231,-0.309178,0.197543,-0.0021815,0.000541001,0.00295891,23.6392,8.91643,0.0102798,0.0432385,-0.312786,0.200286,-0.00186671,0.000322425,0.00376208,23.3671,5.68457,0.0199787,0.0661603,-0.317551,0.201652,-0.0013864,-2.14321e-05,0.00460975,23.4991,2.5865,0.02338,0.0833479,-0.312773,0.206721,-0.000771974,-0.000547771,0.00524431,23.401,-1.08432,0.0298579,0.102365,-0.313001,0.206041,-0.000103051,-0.00114135,0.00600595,23.3881,-3.82258,0.00707029,0.114398,-0.30947,0.208947,0.000314908,-0.00150697,0.00645592,23.182,-7.02035,0.0107878,0.126544,-0.30827,0.210429,0.000513737,-0.00162743,0.00678539,-23.809,-9.50998,0.0132049,0.0662467,-0.493828,0.186649,0.000632185,-0.000666973,-0.00514292,23.8383,-12.1008,-0.00655726,0.152231,-0.28891,0.218075,0.000241376,-0.00135903,0.00660129,23.77,-14.399,-0.0213576,0.170735,-0.288308,0.219545,-0.000324027,-0.000831498,0.0061794
